"{P4K0-S5UI91KA-2238SCUP},01/05/2010 10:51:46,DTAA/NNB0443,PC-4625,Connect"
"{L1H6-K0NC93TK-2781RVFK},01/05/2010 10:56:17,DTAA/CPP0761,PC-2665,Connect"
"{H6R9-K0VT95BN-2378VBVL},01/05/2010 10:57:23,DTAA/SEF0446,PC-2477,Disconnect"
"{N6O4-Q4CL34TR-3378WAHT},01/05/2010 11:09:28,DTAA/MVW0630,PC-2005,Connect"
"{C7W0-M9QB08BT-9717ALDH},01/05/2010 11:12:45,DTAA/DAV0579,PC-1701,Connect"
"{U6F1-S4ZM98OI-3256CJJM},01/05/2010 11:15:32,DTAA/PUH0847,PC-2550,Connect"
"{F2E2-P5KQ52TH-9001PLMR},01/05/2010 11:18:35,DTAA/STF0145,PC-0191,Connect"
"{X9K4-K9SQ41OP-6006QVQK},01/05/2010 11:19:00,DTAA/ERP0254,PC-3959,Disconnect"
"{Y8N6-J2OE94PI-5370GJTB},01/05/2010 11:19:01,DTAA/ACH0803,PC-4334,Connect"
"{T4R4-S3HD13MA-9197ATHW},01/05/2010 11:19:06,DTAA/GRG0693,PC-3411,Connect"
"{H3K1-A6LE24XK-6404URXD},01/05/2010 11:23:26,DTAA/MXM0838,PC-4983,Disconnect"
"{E6B4-B1LD06AZ-1560WRBU},01/05/2010 11:24:39,DTAA/AJB0370,PC-0054,Connect"
"{O6S7-R3DP60UP-0001QGTG},01/05/2010 11:24:40,DTAA/YCB0005,PC-3392,Connect"
"{H1X1-Z0VE22BO-5822IUBR},01/05/2010 11:27:32,DTAA/PUH0847,PC-2550,Disconnect"
"{E0U4-H5AP83FP-8273FYIJ},01/05/2010 11:28:24,DTAA/CHA0174,PC-2751,Connect"
"{G7Z5-T6TR76BI-0435WTCU},01/05/2010 11:28:55,DTAA/DFW0798,PC-3141,Disconnect"
"{M6N8-R2XZ57AH-6761HIBQ},01/05/2010 11:29:04,DTAA/ATJ0284,PC-4337,Disconnect"
"{C4V2-P7ZW26PE-3327YJLW},01/05/2010 11:30:01,DTAA/MQL0135,PC-4656,Connect"
"{B6L9-C1YA69BE-3394TKOF},01/05/2010 11:32:52,DTAA/MIC0914,PC-3326,Connect"
"{C6I3-E6YZ78QC-8080GTBG},01/05/2010 11:42:03,DTAA/SAH0192,PC-4079,Disconnect"
"{K9Z3-R7AG83RE-1748AOGS},01/05/2010 11:48:05,DTAA/DAV0579,PC-1701,Disconnect"
"{I5Z5-F0WS67DV-9017QCAM},01/05/2010 11:59:36,DTAA/JLL0301,PC-0807,Connect"
"{Z9N3-Y3DJ48SD-8084JITC},01/05/2010 12:02:57,DTAA/MMH0612,PC-2886,Connect"
"{F4C3-X6TW06FR-6690VKJK},01/05/2010 12:04:30,DTAA/SJH0588,PC-2512,Connect"
"{W2C2-I0BQ51MD-1044DGPT},01/05/2010 12:13:55,DTAA/ZKH0388,PC-1021,Connect"
"{I6U9-J8BE71YQ-4578YDYT},01/05/2010 12:15:11,DTAA/JGB0062,PC-3269,Disconnect"
"{N7F0-M5CD93IS-0804GCVB},01/05/2010 12:15:41,DTAA/PIP0746,PC-0416,Connect"
"{P6E0-M6IT88KC-8710AOMG},01/05/2010 12:16:25,DTAA/AJA0220,PC-3872,Connect"
"{S5F5-U6BR03XN-0844ZPQQ},01/05/2010 12:20:05,DTAA/CPP0761,PC-2665,Disconnect"
"{I8N3-F0SU44BQ-4288GXSV},01/05/2010 12:20:24,DTAA/GNH0394,PC-2161,Disconnect"
"{L1A8-D9RB35UJ-8583WDCV},01/05/2010 12:22:01,DTAA/JAM0392,PC-0209,Connect"
"{V5P9-E9IL58YU-0144WNVP},01/05/2010 12:22:52,DTAA/ODW0839,PC-1940,Connect"
"{I2V0-O5BM07TK-5754YPVU},01/05/2010 12:28:46,DTAA/GSL0697,PC-3442,Connect"
"{O3A7-W2MI13IU-8961IGNU},01/05/2010 12:29:23,DTAA/GHC0041,PC-1139,Connect"
"{K1A9-F5PK61OZ-1268FSUG},01/05/2010 12:31:40,DTAA/CAC0854,PC-0303,Connect"
"{J8U2-K8VQ80FR-0271ZDII},01/05/2010 12:38:45,DTAA/JBS0483,PC-4011,Connect"
"{I9C2-Y8SV79AX-6088DIXI},01/05/2010 12:39:49,DTAA/OYR0801,PC-0088,Connect"
"{N6Q3-M7AI84WY-8318GJFN},01/05/2010 12:41:02,DTAA/CSC0297,PC-2848,Connect"
"{Z1O2-I6SD86QM-9534ZKKS},01/05/2010 12:45:46,DTAA/JNF0543,PC-1389,Connect"
"{Z1A0-L0LI52UY-5401EJWU},01/05/2010 12:55:32,DTAA/DIS0382,PC-2501,Connect"
"{J0H9-G9GE31AE-7137LRNX},01/05/2010 12:57:40,DTAA/DIS0382,PC-2501,Disconnect"
"{O2K5-I0LY80UR-2637DGRY},01/05/2010 12:59:07,DTAA/CTH0856,PC-4677,Connect"
"{I0P2-M8HQ66NP-3229HSSE},01/05/2010 13:07:19,DTAA/JAM0392,PC-0209,Disconnect"
"{A2N7-A8NS27GW-8406KEGZ},01/05/2010 13:12:45,DTAA/RBC0879,PC-1261,Connect"
"{R4I0-V6HL19NE-3972MTDK},01/05/2010 13:13:53,DTAA/PXB0069,PC-1972,Connect"
"{C2B4-A2TZ61CI-0939ZNCR},01/05/2010 13:13:59,DTAA/JAD0531,PC-0578,Connect"
"{A2O9-Y0II23PS-8723PZEP},01/05/2010 13:15:29,DTAA/MQL0135,PC-4656,Disconnect"
"{P4V0-W2CI23QT-0575XQHV},01/05/2010 13:23:57,DTAA/BGF0236,PC-1848,Connect"
"{B0G7-Z9AM79FZ-9175UFPC},01/05/2010 13:25:36,DTAA/CTH0856,PC-4677,Disconnect"
"{W1Y2-E2TY74QJ-6755PTYX},01/05/2010 13:26:52,DTAA/WMJ0364,PC-4532,Connect"
"{F7Y4-K1YF64NS-5422OZJD},01/05/2010 13:27:54,DTAA/BJC0569,PC-2588,Disconnect"
"{B5I3-X0PV92AD-0122XWQL},01/05/2010 13:28:04,DTAA/BGF0236,PC-1848,Disconnect"
"{X5Y4-P4NK97YQ-9443VXZA},01/05/2010 13:28:50,DTAA/QKR0651,PC-4881,Disconnect"
"{Z5X7-B0BZ70ZQ-8860QQRJ},01/05/2010 13:35:16,DTAA/AFR0646,PC-0323,Connect"
"{C4X7-I1OF95MB-5006TCKG},01/05/2010 13:36:11,DTAA/HKM0260,PC-4359,Connect"
"{J7P8-V6IY93EG-5305XHJC},01/05/2010 13:36:42,DTAA/LPG0099,PC-2359,Connect"
"{D8O1-J6YO42ZV-8254DLGW},01/05/2010 13:38:00,DTAA/CJW0317,PC-1900,Connect"
"{L5G6-Y5TZ61VK-5500FEVP},01/05/2010 13:45:20,DTAA/AJC0399,PC-1746,Connect"
"{J5S2-U4HG05YY-7475WCMM},01/05/2010 13:46:00,DTAA/DDK0417,PC-0980,Connect"
"{E7Q6-Y4YQ91KL-6886VDRN},01/05/2010 13:57:10,DTAA/MIK0034,PC-0845,Disconnect"
"{L0C0-C5BN62MM-5587GRQD},01/05/2010 13:59:34,DTAA/GSL0697,PC-3442,Disconnect"
"{Q0Q0-H2IN25XN-5396XLZK},01/05/2010 14:00:43,DTAA/GVH0277,PC-3870,Connect"
"{K6G9-J1HX95IC-9195QIDY},01/05/2010 14:04:07,DTAA/ZKH0388,PC-1021,Disconnect"
"{F6V5-I9KR97SO-4478JRBB},01/05/2010 14:07:28,DTAA/VCG0663,PC-2219,Connect"
"{N9E3-Z9RP83JZ-7268VURE},01/05/2010 14:08:41,DTAA/AJB0370,PC-0054,Disconnect"
"{W5X7-F8WP69WV-7856PJIU},01/05/2010 14:09:06,DTAA/LTM0418,PC-4820,Connect"
"{F3O4-J0HX10ZF-3810RPLV},01/05/2010 14:12:32,DTAA/SKW0871,PC-1529,Connect"
"{L9E4-A7JV51DI-5387HERM},01/05/2010 14:14:05,DTAA/LCK0666,PC-3245,Connect"
"{Q6R1-L1DP63WT-6701FXJN},01/05/2010 14:19:03,DTAA/JNF0543,PC-1389,Disconnect"
"{Z9M9-J5ZX27UG-0252IRDL},01/05/2010 14:25:58,DTAA/HBL0517,PC-1343,Disconnect"
"{Y6A4-Y0CP13PY-0580IYRC},01/05/2010 14:29:50,DTAA/LPG0099,PC-2359,Disconnect"
"{U7O5-Z7ES99WC-3228PRBX},01/05/2010 14:30:58,DTAA/KSW0597,PC-3787,Connect"
"{Z3B5-G8NO89NS-8978HRXZ},01/05/2010 14:33:07,DTAA/MCM0346,PC-2974,Connect"
"{N7V6-Z3JI63BJ-0856CNIO},01/05/2010 14:33:19,DTAA/TNB0740,PC-2015,Disconnect"
"{E1N6-W8GZ35LW-3671JAMI},01/05/2010 14:33:28,DTAA/SPK0818,PC-1938,Connect"
"{S8E3-P0JR32VH-4488FAOB},01/05/2010 14:34:17,DTAA/AJC0266,PC-4661,Connect"
"{W7I5-P7MV56YY-5219TMUH},01/05/2010 14:37:21,DTAA/MMF0289,PC-1734,Connect"
"{R9R9-L8YR05HE-7011AFWG},01/05/2010 14:39:04,DTAA/SPK0818,PC-1938,Disconnect"
"{Y7J0-J9BB24BF-5203CUJA},01/05/2010 14:42:42,DTAA/AJC0266,PC-4661,Disconnect"
"{R2B0-A1NE21UQ-8519YWHG},01/05/2010 14:45:51,DTAA/MVW0630,PC-2005,Disconnect"
"{U2K9-A7XC81IA-8520KDFJ},01/05/2010 14:47:22,DTAA/WMJ0364,PC-4532,Disconnect"
"{Q1B5-V5GF32ZT-7714UESZ},01/05/2010 14:48:05,DTAA/TLB0017,PC-0053,Connect"
"{Z2Y8-A7OF69IZ-9881YNHO},01/05/2010 14:57:51,DTAA/HNF0812,PC-4760,Connect"
"{G6P0-I0AX88JP-1027SGUT},01/05/2010 14:58:53,DTAA/SLC0778,PC-3199,Connect"
"{X8V5-E8BB82VC-3593NOUG},01/05/2010 15:01:20,DTAA/FDP0500,PC-4873,Connect"
"{W7A3-T2UY17OI-0963TDBD},01/05/2010 15:06:26,DTAA/LCK0666,PC-3245,Disconnect"
"{C0N2-K4RW07DD-1529MZWL},01/05/2010 15:07:07,DTAA/MMF0289,PC-1734,Disconnect"
"{Q4F4-V6YM09ZN-7650TSCU},01/05/2010 15:09:07,DTAA/NSP0910,PC-4479,Disconnect"
"{R6J3-M0NM68NX-0135SJRM},01/05/2010 15:11:16,DTAA/HNF0812,PC-4760,Disconnect"
"{J4K1-H2GQ46RU-0147MEQI},01/05/2010 15:19:07,DTAA/TLB0017,PC-0053,Disconnect"
"{T0S7-S0QS09BU-1261LLFN},01/05/2010 15:21:42,DTAA/JMS0793,PC-3179,Connect"
"{O8T0-E5MO67BN-6912UXJR},01/05/2010 15:21:58,DTAA/JMS0793,PC-3179,Disconnect"
"{U1A8-O7GS78GF-9902DGAU},01/05/2010 15:23:06,DTAA/SLC0778,PC-3199,Disconnect"
"{H0Q4-I8OJ73UB-8860KGRV},01/05/2010 15:24:56,DTAA/AFR0646,PC-0323,Disconnect"
"{X3M0-N9WQ14UL-5475EHNW},01/05/2010 15:26:06,DTAA/FDP0500,PC-4873,Disconnect"
"{P1U2-N6AP17CI-3920HKFQ},01/05/2010 15:26:12,DTAA/FFP0721,PC-0690,Disconnect"
"{B4E5-O6LW48ZH-9179WCDL},01/05/2010 15:26:46,DTAA/CSC0297,PC-2848,Disconnect"
"{L4C5-D6IG08YL-7363FWHR},01/05/2010 15:28:14,DTAA/CJW0317,PC-1900,Disconnect"
"{F9S9-Z3DA15JU-2151PQAK},01/05/2010 15:28:18,DTAA/SJH0588,PC-2512,Disconnect"
"{J9G7-H9SD01FY-2857MMGO},01/05/2010 15:29:42,DTAA/HKM0260,PC-4359,Disconnect"
"{Y4C1-R6DD59XZ-5490WRHD},01/05/2010 15:31:51,DTAA/SKW0871,PC-1529,Disconnect"
"{H4G8-S7HI67FS-9926YALQ},01/05/2010 15:40:57,DTAA/KKW0676,PC-4445,Disconnect"
"{F7J4-D0MF18WR-7188USLG},01/05/2010 15:41:28,DTAA/RVS0852,PC-2420,Connect"
"{D2Q1-V3WR56CF-0182UYRE},01/05/2010 15:44:21,DTAA/WDW0485,PC-3096,Connect"
"{A5D2-N0YF43KO-5074ATSN},01/05/2010 15:48:55,DTAA/JAD0531,PC-0578,Disconnect"
"{I3Z3-V8ZZ35NU-7432HQTT},01/05/2010 15:50:01,DTAA/WDW0485,PC-3096,Disconnect"
"{V7K8-G8QN92NC-5988WQSP},01/05/2010 16:02:09,DTAA/ABB0272,PC-0726,Connect"
"{Z9P1-J5LT73SY-0188PCGM},01/05/2010 16:03:33,DTAA/JLM0053,PC-1334,Connect"
"{T7C8-K7UD24BO-3793ELAM},01/05/2010 16:03:42,DTAA/LRH0747,PC-2216,Connect"
"{H3L2-F0QV53NR-4272VRWC},01/05/2010 16:04:47,DTAA/HCG0731,PC-4643,Connect"
"{X4Y1-W2DR87LE-6773HZFM},01/05/2010 16:05:46,DTAA/MIC0914,PC-3326,Disconnect"
"{X2Z0-H8WR36PF-7525YQUE},01/05/2010 16:08:12,DTAA/NSC0842,PC-4132,Disconnect"
"{Z5T8-R4JU49UY-6817XJDR},01/05/2010 16:08:26,DTAA/KSW0597,PC-3787,Disconnect"
"{W7D3-V9MQ82TQ-2384SHDU},01/05/2010 16:08:38,DTAA/LTM0418,PC-4820,Disconnect"
"{F6A3-I3UF83YB-2640LBTK},01/05/2010 16:10:27,DTAA/AJA0220,PC-3872,Disconnect"
"{U4G4-X0IE26SC-8083CSYO},01/05/2010 16:15:10,DTAA/DDK0417,PC-0980,Disconnect"
"{F2N9-Y8QU14ZC-8820JTNG},01/05/2010 16:17:12,DTAA/CHA0174,PC-2751,Disconnect"
"{V2W9-W8FP60DC-7886CPFL},01/05/2010 16:32:15,DTAA/CAC0854,PC-0303,Disconnect"
"{R3F9-C8GW19UT-4426IQXP},01/05/2010 16:34:46,DTAA/HSD0519,PC-2047,Connect"
"{H6Z3-C6EP54JB-1125APKD},01/05/2010 16:36:39,DTAA/VMA0051,PC-1950,Disconnect"
"{V9M5-D6MX51WE-3530OJVT},01/05/2010 16:37:31,DTAA/AMA0191,PC-4736,Connect"
"{S7K3-U5GV52UV-8369QNLB},01/05/2010 16:38:43,DTAA/LID0942,PC-3769,Connect"
"{H5Y4-R3RQ08QW-8116JAYK},01/05/2010 16:43:00,DTAA/AMA0191,PC-4736,Disconnect"
"{Q3D5-R6YZ45SZ-8622GDYM},01/05/2010 16:43:39,DTAA/JLM0053,PC-1334,Disconnect"
"{G2T9-X0BG93LN-3279SNJF},01/05/2010 16:49:05,DTAA/ABB0272,PC-0726,Disconnect"
"{G9Z1-T7WP00MS-3977GOXE},01/05/2010 16:49:51,DTAA/RVS0852,PC-2420,Disconnect"
"{I5K8-J3OP69VZ-4330IMFX},01/05/2010 16:52:22,DTAA/HSR0472,PC-3512,Connect"
"{G0Q8-E5JT87DG-2264ZJOU},01/05/2010 16:53:13,DTAA/HSD0519,PC-2047,Disconnect"
"{M5T3-M4WG82HJ-5830BNWF},01/05/2010 16:55:41,DTAA/MMH0612,PC-2886,Disconnect"
"{Z9X1-C9AU55SH-1149DTSE},01/05/2010 16:56:48,DTAA/LID0942,PC-3769,Disconnect"
"{P3Y6-D3BY80VV-0060MYEJ},01/05/2010 17:05:29,DTAA/PIP0746,PC-0416,Disconnect"
"{B5T3-U0GC46FB-6112WXMY},01/05/2010 17:08:04,DTAA/HSR0472,PC-3512,Disconnect"
"{Q7Z5-Q0JR68BW-3163CIYH},01/05/2010 17:08:07,DTAA/AJB0016,PC-1116,Connect"
"{T8P2-L6LQ92BY-8605URFF},01/05/2010 17:15:29,DTAA/MCM0346,PC-2974,Disconnect"
"{L3M2-V8JW30JY-6647BQPV},01/05/2010 17:21:37,DTAA/MJM0469,PC-1592,Disconnect"
"{A8U1-U4CS78PY-8964TYNR},01/05/2010 17:29:05,DTAA/KKW0945,PC-2333,Connect"
"{U7U4-A0XZ78DS-7757LDHO},01/05/2010 17:32:47,DTAA/KKW0945,PC-2333,Disconnect"
"{D5J1-X0OV53MY-7995VCPU},01/05/2010 17:37:00,DTAA/KLS0717,PC-3136,Connect"
"{L9S6-F8UP06PS-5907RSNV},01/05/2010 17:47:23,DTAA/KLS0717,PC-3136,Disconnect"
"{C0T7-S0QB44HL-1991FSCT},01/05/2010 17:59:48,DTAA/OYR0801,PC-0088,Disconnect"
"{J1C5-J2HO99PJ-9480XUUH},01/05/2010 18:00:38,DTAA/HCG0731,PC-4643,Disconnect"
"{L5Q3-D2KE31QQ-6727UTPA},01/05/2010 18:07:08,DTAA/PXB0069,PC-1972,Disconnect"
"{K9G6-C0GO70MR-6571PXTS},01/05/2010 18:10:24,DTAA/DBB0235,PC-0309,Connect"
"{I9Z5-S1VQ74NJ-2440DVED},01/05/2010 18:12:34,DTAA/RBC0879,PC-1261,Disconnect"
"{X3I9-F8PQ41AY-0329YBKN},01/05/2010 18:13:20,DTAA/AJB0016,PC-1116,Disconnect"
"{R3Z4-J4XE95BM-7839IVME},01/05/2010 18:14:42,DTAA/GHC0041,PC-1139,Disconnect"
"{F6R8-L0VM11CP-3633WTUH},01/05/2010 18:31:18,DTAA/AFH0331,PC-0850,Disconnect"
"{U8A3-V2JL54GA-0736JRZP},01/05/2010 18:39:02,DTAA/DBB0235,PC-0309,Disconnect"
"{I0Z2-Y4DU83RY-4247ZRXG},01/05/2010 18:49:01,DTAA/GRG0693,PC-3411,Disconnect"
"{M9L3-T3NQ63VX-8885KIPP},01/05/2010 20:57:22,DTAA/NDS0490,PC-2549,Connect"
"{V8B9-A1XH34YS-0070VBFT},01/05/2010 21:09:33,DTAA/NDS0490,PC-2549,Disconnect"
"{N3L9-F9WC92RV-1607QKMA},01/05/2010 21:45:26,DTAA/HNS0858,PC-3790,Connect"
"{P0I0-W1DA44GD-7744NMWA},01/06/2010 01:31:29,DTAA/HTS0265,PC-1744,Connect"
"{Y9B3-T0MI93DY-0360KCPQ},01/06/2010 03:06:55,DTAA/HTS0265,PC-1744,Disconnect"
"{I6T4-I7DT89EG-0920HJIQ},01/06/2010 03:32:24,DTAA/HNS0858,PC-3790,Disconnect"
"{W6G4-Q7FC61IO-0529BAMV},01/06/2010 05:30:29,DTAA/VNM0127,PC-3456,Connect"
"{O0L8-N2IR40CJ-2925WTKO},01/06/2010 06:03:46,DTAA/VNM0127,PC-3456,Disconnect"
"{N3I0-S3AS91KZ-1765TAMR},01/06/2010 07:38:02,DTAA/KSB0673,PC-0847,Connect"
"{L4W0-J0LN60IH-6016KYXZ},01/06/2010 08:15:45,DTAA/VCG0663,PC-2219,Connect"
"{W4K7-P6AC96DL-1038BXUP},01/06/2010 08:24:10,DTAA/DBF0903,PC-2783,Connect"
"{Q3G9-C6ZA55XB-5951OTEV},01/06/2010 08:28:53,DTAA/ARK0026,PC-2707,Connect"
"{P2U9-J5VE78UZ-0147GGZF},01/06/2010 08:47:10,DTAA/IKH0904,PC-3664,Connect"
"{H4E2-F9SR31ET-8363BAYR},01/06/2010 08:47:31,DTAA/SKH0467,PC-1582,Connect"
"{W4B1-E0JI15WN-1341YEZF},01/06/2010 08:51:11,DTAA/DAV0579,PC-1701,Connect"
"{P2L3-J2RJ84UK-5034PLQR},01/06/2010 08:55:04,DTAA/MIK0034,PC-0845,Connect"
"{E8D5-C4DW66OE-1074MHNA},01/06/2010 09:15:29,DTAA/HBL0517,PC-1343,Connect"
"{S5J0-U4VF49MO-9427JEHD},01/06/2010 09:19:54,DTAA/NNB0443,PC-4625,Connect"
"{E2C1-Y8TX31SP-2157MYUC},01/06/2010 09:22:22,DTAA/CSC0297,PC-2848,Connect"
"{H7I6-R5BU15UC-5154KXRN},01/06/2010 09:23:26,DTAA/MIC0914,PC-3326,Connect"
"{X5T0-H7EO83EA-2950IYDK},01/06/2010 09:25:16,DTAA/NHL0521,PC-2511,Connect"
"{M0L9-T9AA08HK-6341ZAYF},01/06/2010 09:30:25,DTAA/BPC0533,PC-1229,Connect"
"{K9D6-M3IX33GO-4946ESXX},01/06/2010 09:33:05,DTAA/MZW0111,PC-0698,Connect"
"{V9Q9-X8VV61GC-7235RTGN},01/06/2010 09:46:12,DTAA/DBB0235,PC-0309,Connect"
"{S7H2-U3VS88ZK-2830LNDT},01/06/2010 09:50:41,DTAA/ATJ0284,PC-4337,Connect"
"{W0L8-B7EI91FN-8930MVPI},01/06/2010 09:52:43,DTAA/LCG0546,PC-0030,Connect"
"{V3G1-N4FT47YI-9334TAFQ},01/06/2010 09:55:15,DTAA/FHM0931,PC-3359,Connect"
"{C0W4-N3JN38RB-3406IDFB},01/06/2010 09:58:58,DTAA/RME0699,PC-2049,Connect"
"{T3H4-U7NV54QD-6508FLLV},01/06/2010 09:59:21,DTAA/JMS0793,PC-3179,Connect"
"{G4J6-U3EW90JO-6188IAVN},01/06/2010 10:09:20,DTAA/MMH0612,PC-2886,Connect"
"{V2P5-M4BO65WT-3919QYJK},01/06/2010 10:16:44,DTAA/RBC0879,PC-1261,Connect"
"{M0Q4-P9HL76VH-8384KHRO},01/06/2010 10:26:16,DTAA/LTM0418,PC-4820,Connect"
"{A3R8-O1RQ38NV-4846GQUJ},01/06/2010 10:29:19,DTAA/ESB0080,PC-2529,Connect"
"{A2B5-R0UA44YS-8210EGDU},01/06/2010 10:31:19,DTAA/YCB0005,PC-3392,Connect"
"{V8O0-V0QW33MJ-3670PXBL},01/06/2010 10:33:48,DTAA/ESB0080,PC-2529,Disconnect"
"{H3K7-G1LL91PB-4098VVIJ},01/06/2010 10:38:57,DTAA/MQL0135,PC-4656,Connect"
"{K2T5-S1XM56PG-2424QXTQ},01/06/2010 10:48:05,DTAA/AFN0918,PC-3425,Connect"
"{J2O6-B7HA31EG-0667TCKB},01/06/2010 10:49:22,DTAA/SLC0778,PC-3199,Connect"
"{R2E9-O1JU97UP-2120DPTT},01/06/2010 10:56:24,DTAA/KKW0676,PC-4445,Connect"
"{T0S4-C2TS65JW-4771FYTK},01/06/2010 10:56:48,DTAA/VCG0663,PC-2219,Disconnect"
"{E0R7-O7XL35HS-8503FVDQ},01/06/2010 10:56:52,DTAA/YCV0635,PC-4928,Connect"
"{I3P9-L2BO47OQ-0866LXAF},01/06/2010 10:57:21,DTAA/CWG0305,PC-1107,Connect"
"{O0A2-L1BB81QC-8628ILJF},01/06/2010 11:01:21,DTAA/GSL0697,PC-3442,Connect"
"{H1Z4-A0WE70YT-9507VCYJ},01/06/2010 11:08:16,DTAA/DAV0579,PC-1701,Disconnect"
"{C5R6-U5NW45EW-7204ZHOZ},01/06/2010 11:10:27,DTAA/LTM0418,PC-4820,Disconnect"
"{C9R8-C6CG03JP-4874WLJI},01/06/2010 11:16:00,DTAA/ATJ0284,PC-4337,Disconnect"
"{H8B5-K9YX12VR-2035JTCX},01/06/2010 11:17:57,DTAA/WOT0549,PC-0304,Connect"
"{W3T2-C9FL44GR-1543ZTRZ},01/06/2010 11:20:23,DTAA/HDR0261,PC-2506,Connect"
"{T7K6-Y4VH83TK-8482BAKP},01/06/2010 11:24:18,DTAA/WDW0485,PC-3096,Connect"
"{X6I4-Y2GP41LZ-3527TRGO},01/06/2010 11:25:56,DTAA/SDC0032,PC-3081,Connect"
"{T7X4-R2XQ18PN-9640SOPY},01/06/2010 11:33:06,DTAA/LCG0546,PC-0030,Disconnect"
"{V9R9-F0BJ75SM-1026NKJJ},01/06/2010 11:35:11,DTAA/MJM0469,PC-1592,Connect"
"{V6G7-A9XG26BU-1501ESDE},01/06/2010 11:42:10,DTAA/JCS0873,PC-1560,Connect"
"{D0A0-T7FR11YZ-3812LZXN},01/06/2010 11:43:32,DTAA/AQG0678,PC-1127,Connect"
"{P4S3-C3JO42VM-9210IQBV},01/06/2010 11:50:51,DTAA/RHP0688,PC-2436,Connect"
"{C4G3-W8RF70SM-5264LSGS},01/06/2010 11:59:59,DTAA/RHP0688,PC-2436,Disconnect"
"{K8Y4-R6NM85RH-6977JJJF},01/06/2010 12:07:53,DTAA/BCJ0800,PC-2703,Connect"
"{D7G9-U0JD23ES-2986WRPT},01/06/2010 12:12:55,DTAA/FKR0550,PC-2469,Connect"
"{B2O6-D5SL62JQ-4681BMQC},01/06/2010 12:13:17,DTAA/OYR0801,PC-0088,Connect"
"{R6F4-W4CU54RR-7134ZHBD},01/06/2010 12:14:02,DTAA/SOM0478,PC-3348,Connect"
"{Q5W6-Q4XO47LO-6299FNGE},01/06/2010 12:17:09,DTAA/AFR0646,PC-0323,Connect"
"{K8X2-Y0QY55JP-3654CMSB},01/06/2010 12:23:28,DTAA/AMA0191,PC-4736,Connect"
"{L4S9-A5SV51XV-0573BUCN},01/06/2010 12:26:27,DTAA/BJC0569,PC-2588,Connect"
"{N4T9-X5MW77FS-0265JOWL},01/06/2010 12:28:45,DTAA/PXB0069,PC-1972,Connect"
"{D2V5-R5ZP28BQ-9030KEXP},01/06/2010 12:32:16,DTAA/JHM0408,PC-2344,Connect"
"{Z6Y0-S2IO46BO-4856YFAG},01/06/2010 12:46:18,DTAA/WOT0549,PC-0304,Disconnect"
"{U5V2-F7AB35YM-6635NFSI},01/06/2010 12:47:25,DTAA/AQG0678,PC-1127,Disconnect"
"{R6I9-X5JI82LE-1573ASDK},01/06/2010 12:51:50,DTAA/RVS0852,PC-2420,Connect"
"{P6R4-O8ZL61PO-5535XBFV},01/06/2010 13:01:29,DTAA/LJR0772,PC-3780,Connect"
"{R5W3-P4ZG59GP-1592MTHT},01/06/2010 13:04:52,DTAA/DBF0903,PC-2783,Disconnect"
"{O1E2-N0WI24NA-0076GKNE},01/06/2010 13:07:37,DTAA/HSR0472,PC-3512,Connect"
"{V6F5-A1UA16VI-5400ARRD},01/06/2010 13:09:32,DTAA/SPK0818,PC-1938,Connect"
"{P4X4-F8SO43MZ-8870SDJY},01/06/2010 13:11:27,DTAA/NNB0443,PC-4625,Disconnect"
"{S2W2-Y1KO52DC-7029DWSG},01/06/2010 13:13:18,DTAA/JSW0180,PC-2587,Connect"
"{N9O6-T9JI87DD-4664UXMK},01/06/2010 13:13:30,DTAA/NSP0910,PC-4479,Connect"
"{S8O3-H5TY71MD-3574NPYN},01/06/2010 13:17:05,DTAA/MZW0111,PC-0698,Disconnect"
"{T4U5-G5YT49RK-1355HDJK},01/06/2010 13:22:42,DTAA/RVS0852,PC-2420,Disconnect"
"{J1K8-I8MJ96UR-2185CUOO},01/06/2010 13:23:53,DTAA/SLC0778,PC-3199,Disconnect"
"{R8B4-C4QE81TI-4575YSEQ},01/06/2010 13:25:21,DTAA/RBC0879,PC-1261,Disconnect"
"{Z6B0-S2JC89PI-3176HGPH},01/06/2010 13:25:40,DTAA/BGF0236,PC-1848,Connect"
"{T2G1-U7GD68OX-7373LJDQ},01/06/2010 13:26:19,DTAA/NHL0521,PC-2511,Disconnect"
"{R6F9-D0PD39SG-8812PNLR},01/06/2010 13:31:57,DTAA/SKH0467,PC-1582,Disconnect"
"{A6E1-E4JG91TG-0622QHVT},01/06/2010 13:38:56,DTAA/XKR0971,PC-1355,Connect"
"{T0S4-B8DG16WP-2994CLOB},01/06/2010 13:42:08,DTAA/JCS0873,PC-1560,Disconnect"
"{S7A7-X0NW96HV-1066HTDP},01/06/2010 13:43:31,DTAA/SCW0707,PC-1217,Connect"
"{P0C8-Y1ZH29ED-2098IOFH},01/06/2010 13:45:20,DTAA/KSB0673,PC-0847,Disconnect"
"{K2Z0-E3AG42WN-8307DCAJ},01/06/2010 13:49:16,DTAA/AJC0399,PC-1746,Connect"
"{O9L3-W4UF04CS-4515HADY},01/06/2010 13:56:24,DTAA/HBL0517,PC-1343,Disconnect"
"{C8D8-J1PF55DJ-0194PACC},01/06/2010 13:57:13,DTAA/JSW0180,PC-2587,Disconnect"
